A,B,C,D,E,F,G,H,P_A_most_likely,P_A_Noise,Label,Residual
4.5881646408979035,4.902630963826085,4.766936333062287,4.2589216220959605,4.218425137259294,2.3431002557650573,4.149983328473035,4.309383585631651,0.0,0.6187401866964185,17.77507593477332,0.9436123989713842
1.561683194247959,3.293569375831749,1.9065903351846143,0.32450141820954626,1.5224296402730657,0.6029922875127467,1.5318111965181564,2.9485102155050122,1.0,0.7685915457440087,6.314970006954328,-1.4646052804601781
3.5001419683730584,4.454014312252486,4.069133085277994,5.993075638542147,3.1295086328927186,4.723530755075748,6.70123224212435,4.5530892669513285,0.0,0.791351328820204,19.698656266348063,0.5665255521462209
3.120037894096366,0.09057934768319109,1.829416317241807,1.4229960972300943,1.863919701397971,1.5119378049231404,1.9785694047563886,0.8592090995614199,1.0,0.7775877952556349,6.380713154629112,0.7877873939038029
5.8439066073477965,5.116863057227397,5.227462713067308,4.6488141680859805,5.960521430824156,5.294788977067943,4.282088448136503,5.860058348290266,0.0,0.7114276683973633,20.28808344856883,-0.05313640681843419
3.2463683367176803,0.6871342879315563,2.469585900850923,0.6576802651141662,1.5545633564030716,1.855491071048655,2.581567746156156,1.3880182147248672,1.0,0.6028374629701351,6.915806597059811,0.06063926256388284
5.27477772917217,6.64789892143798,4.890732751387071,5.5666332806637335,5.4830456728064245,4.823667804507497,5.381790711257824,3.4436286876035602,0.0,0.6513547702359977,21.84747392836759,1.2826539120839349
5.628677023674646,6.136451830152083,5.634678743962033,5.743622765955722,6.206223399276052,5.640855820875804,4.655142990440462,6.57999232171662,0.0,0.7389577212831637,22.499545576570895,1.0233015200717694
5.318140392803757,4.730303462213243,6.027130123003055,4.989825744027074,4.808138969865671,3.642224046255987,4.027521049085347,3.800292052052768,0.0,0.7247177067287273,19.49280455176696,1.7967824180647887
2.4846334472598803,2.8006294473696145,1.1792848905138822,-0.032391238605161465,1.814104946234785,1.9815255342638736,1.8695895168041488,-0.01769157951537803,1.0,0.7465741877661831,6.3620889787165655,2.2324614729818966
7.867101326657983,5.059364725133667,6.391854214943615,8.763401445104885,8.002556390938917,6.413424710992972,7.24146446438344,7.5850484896023485,2.0,0.7245656677647442,26.476588975210674,-1.2756594304923219
8.063301131601541,7.57158094368499,7.071003479327417,7.351342433678187,7.42797857039185,7.507868092345751,8.326568464953171,9.686474334935747,2.0,0.6008724661386569,30.5533911927609,1.189086300920615
5.163048282489572,4.613584111519216,4.765307655290731,4.949972843813593,5.471757184588374,6.495217182527822,6.109868392619653,5.175754299380444,0.0,0.6499091470511212,20.460662600446867,-1.065002857210868
5.739923753031287,5.230477500199857,4.93292047415227,6.098794761804022,5.43523293671325,5.218202911257761,5.898962164710573,4.999746205840673,0.0,0.7362145005202856,21.683835070680253,-1.2476983957335623
1.9657263179923956,1.7378901634842716,1.547887450036554,2.454878461144812,3.7887768390129506,3.6033555260392074,2.2217692206347155,0.49289359344575145,1.0,0.6800750080183381,8.471589153289086,0.5001338415203286
2.5467946285120395,0.2016719564353575,1.141428888193897,2.398511298316157,0.8886467354727456,2.7529723829913477,1.4987378774734061,0.4381387209872847,1.0,0.6369603759178024,6.203182666273865,0.01764314433344152
5.867327557887774,3.7669962537827133,6.081057697430975,5.449627446871796,3.3353333669125007,4.115845320213019,4.62539274959029,3.2119225660383206,0.0,0.6292040803326919,19.04977370172407,0.009011394084192251
4.605426528988043,3.9729417653911137,5.054168704923787,3.9800761962800655,3.976128272306787,6.279722200263418,3.7147220149965934,5.068572996357033,0.0,0.6068660842427629,18.168618360292264,0.2050823710629634
5.182238380895022,4.368503507109131,5.637105061641845,6.389788423904917,4.514863778572227,5.394304384050652,5.557223107698397,4.424686103779616,0.0,0.7971655293967385,21.57677059484541,-0.4328426511421199
8.392227760051261,7.643823160415715,8.976423374662987,7.558105828178412,8.417875818097574,8.389851370033805,8.094815293819742,6.31492214457617,2.0,0.7914723583448159,30.866345200316548,0.6767218196696462
9.977198510050112,7.842844082529414,8.837907100910934,8.429145289784296,6.178215864282265,7.5555529845113,10.024763432274318,7.271310575746571,2.0,0.7487422345976756,36.50578848829685,0.698331244417571
8.854824686426767,8.77044588871032,8.046176852331955,9.86492394976841,7.597135342261037,7.12073683642633,10.654453432790394,8.826412503628239,2.0,0.7885475016127994,37.00487972311563,-0.24488771750834268
4.969487587619645,5.406887808252107,3.425570480717468,5.0664643803987675,3.7034953343164876,4.735775492964439,5.986976145895969,3.856610550416243,0.0,0.667060264232839,18.719858169543873,1.6856156880296576
3.037682136240404,2.2992872755733216,2.309931533077897,0.967008361941778,1.4635522722518548,3.4009670407438084,3.787242880813862,3.0318457858478984,1.0,0.7918159967425236,11.479926335792596,0.14338635790652154
5.413901076138208,4.61406626701892,5.060668244407905,3.892264370352959,3.5250796300445657,5.288123826122317,1.6032961974325444,4.379646204437957,0.0,0.6162585041714264,16.460918614863214,0.08588005855101624
2.7353932038935547,1.3219611095804145,2.6412202660169064,3.2225355801969053,2.2812094338095097,2.4906419125969856,3.1578696082647353,-1.2207456444354938,1.0,0.627203373050244,9.632961010569739,-0.07156794232425666
4.8805894771568274,5.940751314986423,5.118526901587173,5.968815374781146,4.74011204409206,6.93526532963661,4.1934854460718824,5.2969284576160485,0.0,0.6774893565183944,19.44716926866974,-1.0652734217800917
3.329088943369123,6.869207740787577,6.627062781733292,3.956251464332202,3.1216285943238153,7.177633874445485,6.5067083935538115,4.691231260207075,0.0,0.7403875303602885,21.1111278235869,1.3441837054500616
4.192721107447682,4.278464658866439,4.464012695596875,4.530697976735706,5.048503683076874,5.781379060565872,5.268445325868754,3.7024891376078704,0.0,0.7134296208117257,17.305017405335665,-1.2017675068450968
9.687459396332624,6.344547197682153,9.811444207801467,8.402733240276577,7.421563053569582,8.020883147617278,7.90077872942451,7.4550067039404615,2.0,0.6010519342723795,33.52233418053105,-0.4924478232353015
3.4541256599455905,5.1968380513502215,4.709124129762435,5.9075837331456,4.399204655405949,2.8964909577888287,3.015980618410534,4.549899680186872,0.0,0.6353289283980114,16.222713664739114,0.6167824147593329
1.0909342974955956,3.337185990695521,0.6543478163943723,2.1792079819914405,0.6934879380490864,0.1476501516247588,3.0587970297906626,0.46614516585996735,1.0,0.7400171267511553,8.586807918609379,-0.6511157706800721
4.062158475501413,5.002570500061684,4.206266250246795,7.275961698403023,3.4884562666171663,4.379586858673228,3.2425996546521967,3.9065788033716458,0.0,0.7006004184246841,17.64112380944197,0.251400623052497
4.452345763556735,5.175809837089017,6.6236933421070106,5.303964393774248,4.840415170763135,4.814173492431264,5.210460221125399,4.638809167589506,0.0,0.7782853623427515,20.51342628486622,-0.20648558472480302
5.154071665133715,4.383051514987212,5.506486394706901,4.730753553990692,6.73741853844977,4.528231504804862,6.615947484978586,5.13347456107318,0.0,0.6135261383292739,21.04599853010258,-1.1575552924924932
4.402774993455969,3.5138157134648553,5.038175151427728,6.165354160758492,5.082509550508623,2.8396496985126394,4.830215499668095,6.14831959890247,0.0,0.6185520358774478,19.096428072438037,1.1065736137638635
3.6022899464416867,6.020237977770905,6.559941767868732,4.997304604943711,5.544360201561426,4.571098833773429,5.60132021433206,6.135457219626739,0.0,0.760143444818068,22.088819781423766,-1.7751234748412916
8.980946619651517,8.579212217416151,7.690780771193113,8.11011421952844,8.415568901341032,6.023746415629796,9.112570783909675,6.277132266008881,2.0,0.6471172456365223,31.297226531743327,0.23563726532350698
8.234091840796854,8.11814182881974,9.496368422864137,8.163387866212174,7.529058618068991,8.217245072550515,7.894637315041219,7.309447177185765,2.0,0.7843879732771044,30.772817303372925,0.4452641785024631
1.4472036613442456,2.2936257173325516,3.7276742025703213,2.256420149375211,3.6408836762429395,2.315481818232509,0.5405371139042983,1.4593616798091773,1.0,0.708783404091798,8.750350009414326,-1.156427801343547
5.588773657499573,5.107310507614894,4.6669775578423724,7.09248059150816,5.219745255161368,6.29885495066369,5.037186017839971,3.8089810237723807,0.0,0.7371466141665524,20.300814520756365,1.334825717049628
5.713474443171351,6.833533607993093,7.743563268055943,7.605193945204483,9.87800162937127,8.179263310998527,9.3944593739135,7.51113001823276,2.0,0.7644122533416261,30.292613855826094,1.1677145083251164
7.8822819782949045,7.755583590513714,8.488881046174164,8.24473611480747,7.449547668733412,7.41553957093183,7.304924528791188,7.159850364827681,2.0,0.6473888087933035,31.174900993030402,-0.3947988852276483
3.1335268342073697,2.5203899839354333,1.5012510183263492,1.6677628924179015,2.900812334738644,1.7137010123913532,2.6788415326295425,1.778749184919895,1.0,0.794265917088202,11.84598809932666,1.1591894876794275
6.750281875229394,8.292877312263736,8.403818525074149,7.002621795094563,9.376316866106809,8.238756525185217,9.915080494058548,8.359841979339548,2.0,0.7928710410502287,32.536120869518385,-0.42085778968346277
8.402680014478824,6.4079189974609605,8.015439222970432,7.531616889344702,8.07074938419968,9.121854802920751,8.22807676924875,8.281584147761647,2.0,0.7672181506744182,29.419092562643897,-1.4616720754390045
2.0926624767950326,0.7576096382567128,0.433702810266438,2.670144220455333,2.6520522731330307,1.258724008095002,2.0280665905113184,1.2479692542131773,1.0,0.7342883650735627,6.472208202276031,1.4264206896686082
5.555317569776102,6.292248649732155,3.5513985377407713,4.353770520521933,5.173979266738499,7.495565766470825,4.558831243062493,5.622360543061677,0.0,0.6905828702773489,21.83684180710476,0.7982601586906942
7.234508895010462,4.265040634090068,4.94948590591198,5.776999379205771,4.367189953889033,6.122621554020133,5.8889963769008515,4.619168177602091,0.0,0.7772981827146035,22.312921005676134,-1.7508901920359583
2.60893703343326,2.197321646066962,1.1792126198913475,1.2271582894618676,2.515044198375085,1.2583325595947443,-0.4786643039654894,1.7353160670002086,1.0,0.706332085447904,5.200163447684279,0.6403497138660124
7.816794935179231,7.606389673618783,7.899909030698978,8.792146014577222,8.60348758770339,6.625843958037289,8.214553314840849,6.548844306889962,2.0,0.62027166351215,32.48108333571496,0.4873512652413579
1.688060033658978,1.5176038345410539,0.7285170036411392,0.6463846096008006,2.767559013615889,3.085230922411215,1.0494061242661386,0.0044946631017841465,1.0,0.6920415750699939,4.385512029931254,1.4028639982841882
4.022080282199422,6.566534567402987,6.142325667875446,5.770923309960892,3.6128106913405755,5.136789509942648,5.89828985845616,4.91210884776471,0.0,0.7244224646171514,23.30837577236968,0.781921540705842
4.773454775273781,5.148099109610808,4.366366627696998,4.7948943264403034,4.377329495397818,4.929823759681655,5.204411647576426,4.922166648397802,0.0,0.6877979614134313,19.670564932547407,-1.5081061754998615
10.39734455553037,8.909696562372385,7.290114337242107,9.949949558792566,9.496654318288533,7.362250006707535,6.150183799133543,7.569503998265326,2.0,0.7931335685157818,32.8297030373937,1.3777744399334575
6.058088283127634,5.0993911560355025,4.602238457629359,4.631049185869579,5.282091718121033,5.842306347485583,5.129060087629787,5.1480171279968525,0.0,0.6306570302309913,19.861987226334914,-1.8428835122524092
6.6987409236252535,6.0037914780003945,7.140859723183132,4.184875249687874,4.033849706911775,5.27973942305976,6.350316433261346,4.066382723573358,0.0,0.6657743989676143,22.886516724171894,0.6519943410457266
7.946760387439717,10.081831969484874,7.411915597809256,9.02686472877353,8.067069507270164,8.049387584434538,7.645933844607053,6.857279406943411,2.0,0.7229090540680919,32.353919794770896,1.2459188096438119
4.483803286494252,4.946954039977617,5.852564364970876,6.481404898562454,7.010085556677916,4.692220243304198,5.88608947871166,4.516295699888534,0.0,0.7630788132898942,20.36674154654938,0.7672293316728483
5.2296107763395865,4.582929550572304,3.5048877828933525,6.039824085802174,4.14410289189001,3.7542490224122265,5.197726260275301,6.278017852452185,0.0,0.7590806433352083,20.197792673775087,1.345209167611642
4.562532401002446,5.681024295204567,5.840536118176557,4.8865870144442445,5.740140562378153,5.380758050150027,5.465824610430528,4.176486523684714,0.0,0.7760668816576093,20.20460873759409,0.3203700344570099
6.197667915223397,4.263049513847436,6.711393137941753,4.704204845081927,2.9472766892443065,5.703793298674853,5.467439958828794,4.99969284437089,0.0,0.6330108145266171,20.645618797649966,-1.1884639574351938
5.476768885038238,4.532552632351788,5.509032873397128,3.5068144292524206,5.664780272623667,3.969425787295191,4.979997185422182,4.895703083711663,0.0,0.7891201162995501,19.363403047760947,-0.05863445762342226
7.587765980605866,8.88269514584966,9.028538575204601,8.383187246474177,6.97215627540582,7.063471937943269,7.621009771275884,7.082095210108635,2.0,0.6028081526068861,29.845780243961627,-1.1563177656719323
7.371290378915231,8.25280245859171,7.779811304222805,7.577600999848495,8.066573817440991,7.772839790354019,8.640030641850657,6.6841760676675,2.0,0.6792665926551672,31.25991283187695,-0.01713016471091427
3.6290947819252493,4.162905207071001,5.082008591764558,5.292886245714392,6.513179966157632,5.027166718727179,4.0734244475745385,3.9561386221641452,0.0,0.7863765993532429,19.51862455908868,-2.282568072741489
3.7424101281048663,5.7048879053620265,5.351155310358847,3.912688720517259,5.335295287907055,4.595823646772601,6.625533061008758,4.949622757676692,0.0,0.6319919998021258,20.81442335989082,-1.5739094559085762
6.249675190667967,6.995707785949956,7.002283838104675,7.701497740055972,8.791013896273938,8.35748205618866,6.742783355321746,8.656152213360608,2.0,0.6146382418535077,29.486412367982723,0.7096203186111868
5.551741725992315,5.24079148696872,4.325854663190321,5.771839988266592,3.414097075058921,5.747340116904926,5.609299896802326,5.95777444433143,0.0,0.637321039087219,21.410770585576223,0.9442095387904146
1.3483296382543046,2.054372062052234,1.6369028080155046,1.8899488454851572,-0.26626890808620285,2.1878442023134808,2.9699179023946027,2.773138130326026,1.0,0.7415949773324382,8.99023675378958,1.2823532276355663
2.437935010329701,3.700477422581722,0.36875200924553053,1.1382427194683065,0.9628846722309192,1.7658250797463069,1.6779602873181663,2.971101005532267,1.0,0.7586801200149371,8.311567188320591,0.556450967283097
3.1727831040907457,2.367705174688215,0.6759674714323725,2.9358890444077907,1.2069688879784457,2.417058271247552,3.8824530862032054,3.0749368713576892,1.0,0.6912496674725951,9.073949720839138,0.41794447401463486
4.013403108261482,4.760436491859658,4.676834154650678,4.454889437325562,5.0414614166716225,4.71765189218592,6.279903111222816,5.189612888878248,0.0,0.7067192441907119,20.293104310235805,1.4177338521645588
7.655551587681542,8.63181286472325,7.395391033156229,8.344659554767873,8.23903681812606,7.378952898873442,8.547389041735897,6.804373449266056,2.0,0.7796546666808292,30.7655910562929,1.0769007738806575
5.813857514223881,6.908912093790956,4.3281862454362745,2.7957825515253236,4.689032796940571,6.107836883015878,5.92317469350765,4.730254100548797,0.0,0.7672456622660111,22.959363427458797,1.1206517087760741
3.5159778791641036,5.0376698691424,4.283598601039858,5.3412360573557205,6.120129726114586,4.276381895319826,4.0856701143923235,4.051521063184287,0.0,0.6190318110843068,19.098970257441344,-0.7973896538548061
6.642117721537228,6.043339304142621,5.552665264290212,4.883785236799028,5.077589851857732,4.672494173722717,6.291055359414399,5.805334704956097,0.0,0.694324477374963,23.355510985777002,-1.7182073375428002
8.225119019353418,8.434243278179038,7.74062324052707,8.454479019454816,8.586479976059925,6.755537959869257,7.265907775806539,8.712519093352455,2.0,0.6080167524207368,31.749964220521647,0.013519668932837032
6.266816977052873,6.226817484735791,8.292343808535449,8.601250718533148,9.205766525229855,8.399096684779067,7.684262768709939,6.90022401136384,2.0,0.7636051408207668,27.0255590091673,0.8845984748236754
2.1224985812108197,4.227595359951421,5.641409962488719,3.810901106338419,6.29425305047703,5.520998034474758,6.387881333265441,2.454534746354707,0.0,0.7240769638970401,16.20396875210427,-0.31453338405365705
6.992246051169497,6.165251398589053,7.586755501821051,7.945354784511427,7.604117305362469,8.479922421080566,6.33154829442951,8.997970199667982,2.0,0.6349404139074555,29.151144901321082,0.44864285308074775
7.3963287633532895,4.19808139685238,4.1628029733824965,5.491083465603436,5.5096227822506325,6.18506967851028,5.760600996846595,5.672598463592978,0.0,0.6563322374807856,22.154545437823753,0.09397757756901946
6.622785255169111,5.459041841401067,6.911250252551074,5.930775215088076,6.175509874192732,5.322348804854528,5.309241646254485,5.038323880196742,0.0,0.7492792918279954,23.408057409440506,1.245443580469324
8.682901360260518,9.111184935063392,7.09708876508458,8.245598325860948,9.447594910326421,6.693578207497202,7.530940378455226,10.365224554395994,2.0,0.67402162149347,33.52097004485697,0.36627763340334446
1.4781375241561563,2.650491728358471,2.6767296486787933,2.768343331308189,1.0648053405751225,3.058057695555651,2.238979313396193,1.7401482643562818,1.0,0.6123330052204876,9.02365246406345,-1.2557761752366716
7.222149632381714,8.86093144105141,8.629852900965567,9.586511467920108,6.033271685744861,6.790441908495669,7.661553175892983,8.40571506200991,2.0,0.7558111211107517,33.21533069144007,0.23224181638609703
2.9183978266248216,5.335299893195919,4.616312805839196,5.842927044820798,4.963465414082442,5.376759986934881,4.284637846575919,5.393314322031447,0.0,0.6231152942707167,18.248074020731273,-0.5749416232918904
6.3916569004690675,4.794700322773407,4.416791004966395,7.287702105620285,4.4250793453313975,3.9917812080453077,5.048971583114836,4.636210771003569,0.0,0.6311654753797559,21.466835406868725,-0.8031408133074487
5.082320829700362,5.628211542110697,5.563830984085195,3.2675764055277394,4.62451452197218,5.345922653769038,3.9153475746971367,4.39476731569897,0.0,0.6366864575422343,19.283204603630043,-2.0301005881067793
10.069959091532965,10.155579899961163,7.094947318519493,10.053888069512572,6.606451767991108,7.918058780662795,8.582782202141148,5.885785960261958,2.0,0.6327361825477585,34.324883778419235,-1.9291225827121083
5.942886414154897,4.610963829817569,5.042989319584025,4.7647940785451555,4.976017693406369,5.905808820510836,4.467597454554034,3.827759126170629,0.0,0.6979155208011978,20.14444445020653,2.2135368508604087
8.999243575788718,8.831783806308323,7.619052410884288,7.131847183216829,7.0218579187353765,8.521757459584151,6.65386853753275,7.405680301423893,2.0,0.6035697879137135,30.200352878580258,-0.544731056569935
8.117802447907625,8.290230273191273,8.1669439683807,7.543142348853438,9.065594722264139,8.123779223933775,8.628650828932887,8.052757153087521,2.0,0.6197960892905955,31.544456338262933,0.709528054896556
8.919230319957355,9.181867337478247,10.04703360744185,7.274405568869133,8.237729679207312,8.985201084655046,7.809534821124433,7.7220461825617965,2.0,0.7442929960921469,33.526549591654515,-1.1751172002104942
4.835162842933932,1.945423321970854,3.9988200712129442,1.0512933051094142,1.9590563396162761,2.279504546943353,3.512763769481243,2.7351338094457187,1.0,0.7336763278849383,13.037755242385128,-0.5889147905793665
6.771066166902053,8.568773342140634,8.302932477865362,8.11523403089431,8.358215790070767,6.942918210967287,9.483701173914262,9.968680191992771,2.0,0.7582145018265247,32.988927122149946,-2.1316680252001254
7.859907714622228,8.904318018921389,7.268819626232992,7.044642174353676,7.0022707105560045,7.802994547823171,9.094691813767652,6.669572553773193,2.0,0.7675105741255615,31.76633455777109,0.39070298272641885
7.67174764259392,8.364611497471815,8.505796180870767,8.45169052436649,8.378239930845716,7.969196416299729,7.751479302440912,9.430939041517414,2.0,0.6983419388390013,31.529789551880487,0.9174211667315924
6.316149194659938,6.310789094322869,3.721117888618507,7.65802679942982,6.50158881965061,4.267770891631019,5.883131705333837,6.097928557976564,0.0,0.7940970815946315,24.14159369204915,0.19492286106763054
5.114612330598471,4.23155556464625,7.318574976084504,5.1046305250485,6.0458987612009025,6.06708931094704,5.427037541168501,5.841233804314723,0.0,0.6174454429055497,20.979225352204637,2.5266819004605385
5.4259351365533295,5.3715360572837945,5.188388525911891,4.157917052776258,4.6655680952136,5.681292073657668,4.836573191755691,3.9570873429034426,0.0,0.7373747510773612,21.120366713505938,-1.445214500867861
2.5805525029331386,1.040877127873088,2.1979198105035476,1.8123836857310796,1.6184445406304333,2.112595022323967,1.5444391604690626,2.020351674606097,1.0,0.6766038178038274,8.571672372457417,-0.14816271601381376
1.041990702137982,1.6899228056602364,0.9213274236066085,3.0287717415227933,2.1923290173069017,2.536914994932435,1.7251742820631089,3.361058462947635,1.0,0.7848158272552994,5.83654342111996,-0.8235183443201773
7.087609598499191,7.110522436380792,7.197177027133704,9.15241174847797,7.445069257031808,9.166365734282683,9.155842152165052,5.055167997905073,2.0,0.7751821706349904,29.02276351978912,-0.029870060739651032
3.614651203057625,5.663110293691102,5.033865899015689,6.120035215535622,4.291952408632236,5.548506558320088,5.123874279861994,5.247633268820406,0.0,0.6225864355452257,19.315460053066015,-0.2749074750373598
6.224106263158655,3.8125456647201217,4.49915352235347,3.6300444727242747,4.694591275623188,3.807358138669189,4.613354107793816,4.523649983694344,0.0,0.6772864707746019,18.655793140380993,-0.5692264754371492
3.442185887508715,3.4965627480083783,5.046032810152711,2.380345135572784,4.883892634741404,4.3721991195392444,5.194650684129297,5.213897482104636,0.0,0.7465402625281251,17.193695673858613,-1.375525378760087
4.874880204989643,7.111034542875608,3.2858029290247366,4.9594914338655975,6.01303173779159,4.755537071676447,5.126186246145354,5.16240856209593,0.0,0.6948743380157668,22.066033413072926,-0.1867440927329205
5.765708086105779,3.8001934224850085,3.5458432600348324,6.4099993858724975,5.513682071030952,4.9613545178282035,5.993413793378275,3.8040981463807757,0.0,0.7450282905702494,19.227996916898395,-0.31025153384922227
-0.6463511393659687,2.6121764820831332,1.9771465148564724,1.1513603156940873,1.4741070470860151,0.011221311796063338,1.4147030035713035,3.6900227571642947,1.0,0.6630015077779242,5.280532885713704,-0.07790454968564686
1.7622911984310106,2.118350628835757,1.2781609747041638,2.194795227388974,1.535203552417341,2.994837721623855,1.937524607966141,1.2152500414162146,1.0,0.6259857546252274,7.866813224390097,0.7376434448265675
